desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
2.0164779999999998,0.642569,0.203627,0.24435199999999999,9.373161999999999,1.325464,1372.2084960000002,839.9854740000001,2.13829,0.69412,1.650497,0.640498,1.0,6.739078
4.012874,1.1497600000000001,0.189094,0.239015,93.00318100000001,7.327928,1456.447388,80.275635,8.643386999999999,0.9275389999999999,1.8750810000000002,0.435827,93.0,19.520016000000002
4.473637,0.271266,0.247322,0.348281,13.642257999999998,6.964492999999999,1108.1625980000001,162.87706,4.065748999999999,0.932689,1.084545,0.534683,53.0,6.031979
4.114171,0.702731,0.154586,0.274335,3.4645870000000003,9.675424000000001,150.629547,812.848389,3.626918,0.591727,1.443565,0.517883,35.0,7.151965
4.902896,0.921478,0.23265999999999998,0.292031,15.612878,8.828341,1553.918091,915.097656,5.1371839999999995,0.637666,0.919163,0.38563000000000003,58.0,11.103914
5.06502,1.333248,0.196215,0.246919,2.307698,8.040638000000001,804.130066,889.5162960000001,1.434477,0.35125700000000004,1.797983,0.21167399999999997,73.0,15.855853
1.479826,0.927668,0.297685,0.21959099999999998,51.793732,8.100813,804.794189,81.71405,2.125209,0.076062,1.158614,0.631884,82.0,78.509232
4.018811,0.665651,0.15993,0.315861,51.493584000000006,9.541578,1047.976196,600.2286379999999,9.245961999999999,0.41146499999999997,1.7703919999999997,0.21805100000000002,45.0,11.823905
5.808116,0.664771,0.22425599999999998,0.35738400000000003,0.39329899999999995,1.181753,1159.1813960000002,132.316422,0.025304,0.987707,0.8301639999999999,0.348313,20.0,6.431973999999999
2.3959479999999997,0.530454,0.162119,0.31957399999999997,38.242432,7.020117,1564.003418,907.574036,1.366054,0.14315,1.99878,0.517201,19.0,11.055914999999999
1.318709,1.06304,0.269175,0.35636799999999996,85.707031,5.002582,120.214073,209.116852,1.685834,0.406097,1.712252,0.653308,86.0,106.203224
5.520981,1.06053,0.220784,0.26216999999999996,57.812644999999996,4.672332,798.806335,420.792053,1.560808,0.900542,1.5433709999999998,0.21564,49.0,11.935903999999999
4.2912870000000005,1.425577,0.150936,0.31967399999999996,31.802490000000002,4.30652,954.412048,793.491821,9.690938000000001,0.205159,0.6194350000000001,0.22963899999999998,62.0,19.264004
4.691466,0.24171199999999998,0.203129,0.238707,61.63975500000001,3.145685,1751.763062,777.887512,8.616361999999999,0.033157,0.778515,0.5757329999999999,6.0,3.7600050000000005
2.4362150000000002,0.673376,0.298062,0.339659,30.090066999999998,3.56945,1420.774292,783.0650019999999,8.279078,0.599572,0.552248,0.53535,31.0,13.567882999999998
4.110374,0.49357399999999996,0.255004,0.284073,91.278221,0.106609,977.2487179999999,884.0654300000001,6.216291,0.253754,0.482097,0.910299,54.0,9.375937
3.3322559999999997,1.241719,0.292649,0.249166,35.261002000000005,1.205847,888.039734,37.096577,4.012538,0.918959,0.462742,0.440787,72.0,23.728212
5.720878,0.816944,0.23557600000000004,0.26237699999999997,76.239357,7.686649000000001,1710.9941410000001,920.3405759999999,2.037218,0.12511,0.535809,0.186392,8.0,8.927942
5.152832,0.432075,0.25403000000000003,0.201325,28.994978000000003,8.693873,1963.575195,875.8333130000001,2.5364970000000002,0.482781,1.7750540000000001,0.273588,35.0,8.879942999999999
5.410054,0.616374,0.28183,0.287063,4.210381,9.812073,435.562042,238.831146,2.490871,0.93825,0.9377549999999999,0.38604,81.0,11.759905999999999
5.722612000000001,1.013737,0.18701700000000002,0.286572,6.735121,2.492844,153.117447,137.003693,6.505535,0.5865859999999999,0.44024399999999997,0.583288,35.0,8.111953
1.341384,0.368098,0.24848699999999999,0.270706,34.540588,8.203294,77.516273,512.8436889999999,2.432403,0.576372,1.653631,0.9612229999999999,96.0,24.016226
4.079301999999999,0.222925,0.264905,0.347235,95.42791,5.10799,1697.4090579999997,677.1384889999999,8.258382000000001,0.469922,1.72436,0.643237,55.0,7.871955000000001
4.920479,0.8281629999999999,0.26105500000000004,0.28183400000000003,91.515381,2.877866,1029.444458,212.639969,2.62604,0.468487,0.849398,0.30598000000000003,76.0,14.847866
5.731416,0.39350999999999997,0.268837,0.24932800000000002,30.435297,9.866178,650.676514,400.27356000000003,9.229527000000001,0.787795,1.724213,0.3164,80.0,13.119888000000001
4.396821,0.116649,0.225115,0.3087,14.826876,7.789688000000001,1273.01123,610.7488400000001,4.458933,0.713264,1.2240360000000001,0.189727,82.0,7.775957000000001
1.245714,0.742639,0.208985,0.21896500000000002,48.420963,0.300498,598.110718,563.1220089999999,5.125667,0.313305,1.690496,0.401229,98.0,27.344381
