desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.872405999999998
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.6003
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,22.144138
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.592440000000003
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.328474
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.008272
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.048414
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.768448
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.552390999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.112416999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.808310000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.696490999999998
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.400337
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,21.952129
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.552484999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.440386
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.680490000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.632488000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.94455
