desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.031902
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.999903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.599908000000001
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.967903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.967903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.983903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,10.943916
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.455910000000001
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.663907
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.455910000000001
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.999903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.215913
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.599908000000001
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.999903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.631907
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.687894
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,12.015903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.983903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.919903999999999
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.967903
1.5,0.15,0.225,0.32,5.0,0.4,900.0,10.10101,0.1,0.5,1.0,0.25,60.0,11.903903999999999
